,Date,Open,High,Low,Close,Adj Close,Volume,Action
1241,2005-12-09,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,1896290000,1
1242,2005-12-12,1259.369995,1263.859985,1255.52002,1260.430054,1260.430054,1876550000,0
1243,2005-12-13,1260.430054,1272.109985,1258.560059,1267.430054,1267.430054,2390020000,0
1244,2005-12-14,1267.430054,1275.800049,1267.069946,1272.73999,1272.73999,2145520000,0
1245,2005-12-15,1272.73999,1275.170044,1267.73999,1270.939941,1270.939941,2180590000,-1
1246,2005-12-16,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,2584190000,0
1247,2005-12-19,1267.319946,1270.51001,1259.280029,1259.920044,1259.920044,2208810000,0
1248,2005-12-20,1259.920044,1263.859985,1257.209961,1259.619995,1259.619995,1996690000,0
1249,2005-12-21,1259.619995,1269.369995,1259.619995,1262.790039,1262.790039,2065170000,0
1250,2005-12-22,1262.790039,1268.189941,1262.5,1268.119995,1268.119995,1888500000,0
1251,2005-12-23,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,1285810000,0
1252,2005-12-27,1268.660034,1271.829956,1256.540039,1256.540039,1256.540039,1540470000,-1
1253,2005-12-28,1256.540039,1261.099976,1256.540039,1258.170044,1258.170044,1422360000,1
1254,2005-12-29,1258.170044,1260.609985,1254.180054,1254.420044,1254.420044,1382540000,-1
1255,2005-12-30,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000,-1
1256,2006-01-03,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,2554570000,0
1257,2006-01-04,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,2515330000,0
1258,2006-01-05,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,2433340000,1
1259,2006-01-06,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,2446560000,-1
1260,2006-01-09,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,2301490000,0
1261,2006-01-10,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,2373080000,0
1262,2006-01-11,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,2406130000,0
1263,2006-01-12,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,2318350000,0
1264,2006-01-13,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000,-1
1265,2006-01-17,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,2179970000,-1
1266,2006-01-18,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,2233200000,0
1267,2006-01-19,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,2444020000,0
1268,2006-01-20,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,2845810000,0
1269,2006-01-23,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2256070000,0
1270,2006-01-24,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000,0
1271,2006-01-25,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000,-1
1272,2006-01-26,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000,1
1273,2006-01-27,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000,0
1274,2006-01-30,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,2282730000,0
1275,2006-01-31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000,0
1276,2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000,-1
1277,2006-02-02,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000,0
1278,2006-02-03,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000,0
1279,2006-02-06,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,2132360000,-1
1280,2006-02-07,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,2366370000,-1
1281,2006-02-08,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000,-1
1282,2006-02-09,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000,-1
1283,2006-02-10,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000,0
1284,2006-02-13,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,1850080000,-1
1285,2006-02-14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000,0
1286,2006-02-15,1275.530029,1281.0,1271.060059,1280.0,1280.0,2317590000,1
1287,2006-02-16,1280.0,1289.390015,1280.0,1289.380005,1289.380005,2251490000,0
1288,2006-02-17,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000,0
1289,2006-02-21,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000,0
1290,2006-02-22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000,0
1291,2006-02-23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000,1
1292,2006-02-24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000,0
1293,2006-02-27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000,0
1294,2006-02-28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000,0
1295,2006-03-01,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,2308320000,0
