,Date,Open,High,Low,Close,Adj Close,Volume
319,2002-04-16,1102.550049,1129.400024,1102.550049,1128.369995,1128.369995,1341300000
320,2002-04-17,1128.369995,1133.0,1123.369995,1126.069946,1126.069946,1376900000
321,2002-04-18,1126.069946,1130.48999,1109.290039,1124.469971,1124.469971,1359300000
322,2002-04-19,1124.469971,1128.819946,1122.589966,1125.170044,1125.170044,1185000000
323,2002-04-22,1125.170044,1125.170044,1105.619995,1107.829956,1107.829956,1181800000
324,2002-04-23,1107.829956,1111.170044,1098.939941,1100.959961,1100.959961,1388500000
325,2002-04-24,1100.959961,1108.459961,1092.51001,1093.140015,1093.140015,1373200000
326,2002-04-25,1093.140015,1094.359985,1084.810059,1091.47998,1091.47998,1517400000
327,2002-04-26,1091.47998,1096.77002,1076.310059,1076.319946,1076.319946,1374200000
328,2002-04-29,1076.319946,1078.949951,1063.619995,1065.449951,1065.449951,1314700000
329,2002-04-30,1065.449951,1082.619995,1063.459961,1076.920044,1076.920044,1628600000
330,2002-05-01,1076.920044,1088.319946,1065.290039,1086.459961,1086.459961,1451400000
331,2002-05-02,1086.459961,1091.420044,1079.459961,1084.560059,1084.560059,1364000000
332,2002-05-03,1084.560059,1084.560059,1068.890015,1073.430054,1073.430054,1284500000
333,2002-05-06,1073.430054,1075.959961,1052.650024,1052.670044,1052.670044,1122600000
334,2002-05-07,1052.670044,1058.670044,1048.959961,1049.48999,1049.48999,1354700000
335,2002-05-08,1049.48999,1088.920044,1049.48999,1088.849976,1088.849976,1502000000
336,2002-05-09,1088.849976,1088.849976,1072.22998,1073.01001,1073.01001,1153000000
337,2002-05-10,1073.01001,1075.430054,1053.930054,1054.98999,1054.98999,1171900000
338,2002-05-13,1054.98999,1074.839966,1053.900024,1074.560059,1074.560059,1088600000
339,2002-05-14,1074.560059,1097.709961,1074.560059,1097.280029,1097.280029,1414500000
340,2002-05-15,1097.280029,1104.22998,1088.939941,1091.069946,1091.069946,1420200000
341,2002-05-16,1091.069946,1099.290039,1089.170044,1098.22998,1098.22998,1256600000
342,2002-05-17,1098.22998,1106.589966,1096.77002,1106.589966,1106.589966,1274400000
343,2002-05-20,1106.589966,1106.589966,1090.609985,1091.880005,1091.880005,989800000
344,2002-05-21,1091.880005,1099.550049,1079.079956,1079.880005,1079.880005,1200500000
345,2002-05-22,1079.880005,1086.02002,1075.640015,1086.02002,1086.02002,1136300000
346,2002-05-23,1086.02002,1097.099976,1080.550049,1097.079956,1097.079956,1192900000
347,2002-05-24,1097.079956,1097.079956,1082.189941,1083.819946,1083.819946,885400000
348,2002-05-28,1083.819946,1085.97998,1070.310059,1074.550049,1074.550049,996500000
349,2002-05-29,1074.550049,1074.829956,1067.660034,1067.660034,1067.660034,1081800000
350,2002-05-30,1067.660034,1069.5,1054.26001,1064.660034,1064.660034,1286600000
351,2002-05-31,1064.660034,1079.930054,1064.660034,1067.140015,1067.140015,1277300000
352,2002-06-03,1067.140015,1070.73999,1039.900024,1040.680054,1040.680054,1324300000
353,2002-06-04,1040.680054,1046.060059,1030.52002,1040.689941,1040.689941,1466600000
354,2002-06-05,1040.689941,1050.109985,1038.839966,1049.900024,1049.900024,1300100000
355,2002-06-06,1049.900024,1049.900024,1026.910034,1029.150024,1029.150024,1601500000
356,2002-06-07,1029.150024,1033.02002,1012.48999,1027.530029,1027.530029,1341300000
357,2002-06-10,1027.530029,1038.180054,1025.449951,1030.73999,1030.73999,1226200000
358,2002-06-11,1030.73999,1039.040039,1012.940002,1013.599976,1013.599976,1212400000
359,2002-06-12,1013.26001,1021.849976,1002.580017,1020.26001,1020.26001,1795720000
360,2002-06-13,1020.26001,1023.469971,1008.119995,1009.559998,1009.559998,1405500000
361,2002-06-14,1009.559998,1009.559998,981.630005,1007.27002,1007.27002,1549000000
362,2002-06-17,1007.27002,1036.170044,1007.27002,1036.170044,1036.170044,1236600000
363,2002-06-18,1036.170044,1040.829956,1030.920044,1037.140015,1037.140015,1193100000
364,2002-06-19,1037.140015,1037.609985,1017.880005,1019.98999,1019.98999,1336100000
365,2002-06-20,1019.98999,1023.330017,1004.590027,1006.289978,1006.289978,1389700000
366,2002-06-21,1006.289978,1006.289978,985.650024,989.140015,989.140015,1497200000
367,2002-06-24,989.140015,1002.109985,970.849976,992.719971,992.719971,1552600000
368,2002-06-25,992.719971,1005.880005,974.210022,976.140015,976.140015,1513700000
369,2002-06-26,976.140015,977.429993,952.919983,973.530029,973.530029,2014290000
370,2002-06-27,973.530029,990.669983,963.73999,990.640015,990.640015,1908600000
371,2002-06-28,990.640015,1001.789978,988.309998,989.820007,989.820007,2117000000
372,2002-07-01,989.820007,994.460022,967.429993,968.650024,968.650024,1425500000
373,2002-07-02,968.650024,968.650024,945.539978,948.090027,948.090027,1823000000
374,2002-07-03,948.090027,954.299988,934.869995,953.98999,953.98999,1527800000
375,2002-07-05,953.98999,989.070007,953.98999,989.030029,989.030029,699400000
376,2002-07-08,989.030029,993.559998,972.909973,976.97998,976.97998,1184400000
377,2002-07-09,976.97998,979.630005,951.710022,952.830017,952.830017,1348900000
378,2002-07-10,952.830017,956.340027,920.289978,920.469971,920.469971,1816900000
379,2002-07-11,920.469971,929.159973,900.940002,927.369995,927.369995,2080480000
380,2002-07-12,927.369995,934.309998,913.710022,921.390015,921.390015,1607400000
381,2002-07-15,921.390015,921.390015,876.460022,917.929993,917.929993,2574800000
382,2002-07-16,917.929993,918.650024,897.130005,900.940002,900.940002,1843700000
383,2002-07-17,901.049988,926.52002,895.030029,906.039978,906.039978,2566500000
384,2002-07-18,905.450012,907.799988,880.599976,881.559998,881.559998,1736300000
385,2002-07-19,881.559998,881.559998,842.070007,847.75,847.75,2654100000
386,2002-07-22,847.76001,854.130005,813.26001,819.849976,819.849976,2248060000
387,2002-07-23,819.849976,827.690002,796.130005,797.700012,797.700012,2441020000
388,2002-07-24,797.710022,844.320007,775.679993,843.429993,843.429993,2775560000
389,2002-07-25,843.419983,853.830017,816.109985,838.679993,838.679993,2424700000
390,2002-07-26,838.679993,852.849976,835.919983,852.840027,852.840027,1796100000
391,2002-07-29,852.840027,898.960022,852.840027,898.960022,898.960022,1778650000
392,2002-07-30,898.960022,909.809998,884.700012,902.780029,902.780029,1826090000
393,2002-07-31,902.780029,911.640015,889.880005,911.619995,911.619995,2049360000
394,2002-08-01,911.619995,911.619995,882.47998,884.659973,884.659973,1672200000
395,2002-08-02,884.400024,884.719971,853.950012,864.23999,864.23999,1538100000
396,2002-08-05,864.23999,864.23999,833.440002,834.599976,834.599976,1425500000
397,2002-08-06,834.599976,874.440002,834.599976,859.570007,859.570007,1514100000
398,2002-08-07,859.570007,878.73999,854.150024,876.77002,876.77002,1490400000
399,2002-08-08,876.77002,905.840027,875.169983,905.460022,905.460022,1646700000
400,2002-08-09,898.72998,913.950012,890.77002,908.640015,908.640015,1294900000
401,2002-08-12,908.640015,908.640015,892.380005,903.799988,903.799988,1036500000
402,2002-08-13,903.799988,911.710022,883.619995,884.210022,884.210022,1297700000
403,2002-08-14,884.210022,920.210022,876.200012,919.619995,919.619995,1533800000
404,2002-08-15,919.619995,933.289978,918.169983,930.25,930.25,1505100000
405,2002-08-16,930.25,935.380005,916.210022,928.77002,928.77002,1265300000
406,2002-08-19,928.77002,951.169983,927.210022,950.700012,950.700012,1299800000
407,2002-08-20,950.700012,950.700012,931.859985,937.429993,937.429993,1308500000
408,2002-08-21,937.429993,951.590027,931.320007,949.359985,949.359985,1353100000
409,2002-08-22,949.359985,965.0,946.429993,962.700012,962.700012,1373000000
410,2002-08-23,962.700012,962.700012,937.169983,940.859985,940.859985,1071500000
411,2002-08-26,940.859985,950.799988,930.419983,947.950012,947.950012,1016900000
412,2002-08-27,947.950012,955.820007,930.359985,934.820007,934.820007,1307700000
413,2002-08-28,934.820007,934.820007,913.210022,917.869995,917.869995,1146600000
414,2002-08-29,917.869995,924.590027,903.330017,917.799988,917.799988,1271100000
415,2002-08-30,917.799988,928.150024,910.169983,916.070007,916.070007,929900000
416,2002-09-03,916.070007,916.070007,877.51001,878.02002,878.02002,1289800000
417,2002-09-04,878.02002,896.099976,875.72998,893.400024,893.400024,1372100000
418,2002-09-05,893.400024,893.400024,870.5,879.150024,879.150024,1401300000
419,2002-09-06,879.150024,899.070007,879.150024,893.919983,893.919983,1184500000
420,2002-09-09,893.919983,907.340027,882.919983,902.960022,902.960022,1130600000
421,2002-09-10,902.960022,909.890015,900.5,909.580017,909.580017,1186400000
422,2002-09-11,910.630005,924.02002,908.469971,909.450012,909.450012,846600000
423,2002-09-12,909.450012,909.450012,884.840027,886.909973,886.909973,1191600000
424,2002-09-13,886.909973,892.75,877.049988,889.809998,889.809998,1271000000
425,2002-09-16,889.809998,891.840027,878.909973,891.099976,891.099976,1001400000
426,2002-09-17,891.099976,902.679993,872.380005,873.52002,873.52002,1448600000
427,2002-09-18,873.52002,878.450012,857.390015,869.460022,869.460022,1501000000
428,2002-09-19,869.460022,869.460022,843.090027,843.320007,843.320007,1524000000
429,2002-09-20,843.320007,849.320007,839.090027,845.390015,845.390015,1792800000
430,2002-09-23,845.390015,845.390015,825.76001,833.700012,833.700012,1381100000
431,2002-09-24,833.700012,833.700012,817.380005,819.289978,819.289978,1670240000
432,2002-09-25,819.27002,844.219971,818.460022,839.659973,839.659973,1651500000
433,2002-09-26,839.659973,856.599976,839.659973,854.950012,854.950012,1650000000
434,2002-09-27,854.950012,854.950012,826.840027,827.369995,827.369995,1507300000
435,2002-09-30,827.369995,827.369995,800.200012,815.280029,815.280029,1721870000
436,2002-10-01,815.280029,847.929993,812.820007,847.909973,847.909973,1780900000
437,2002-10-02,843.77002,851.929993,826.5,827.909973,827.909973,1668900000
438,2002-10-03,827.909973,840.02002,817.25,818.950012,818.950012,1674500000
439,2002-10-04,818.950012,825.900024,794.099976,800.580017,800.580017,1835930000
440,2002-10-07,800.580017,808.210022,782.960022,785.280029,785.280029,1576500000
441,2002-10-08,785.280029,808.859985,779.5,798.549988,798.549988,1938430000
442,2002-10-09,798.549988,798.549988,775.799988,776.76001,776.76001,1885030000
443,2002-10-10,776.76001,806.51001,768.630005,803.919983,803.919983,2090230000
444,2002-10-11,803.919983,843.27002,803.919983,835.320007,835.320007,1854130000
445,2002-10-14,835.320007,844.390015,828.369995,841.440002,841.440002,1200300000
446,2002-10-15,841.440002,881.27002,841.440002,881.27002,881.27002,1956000000
447,2002-10-16,881.27002,881.27002,856.280029,860.02002,860.02002,1585000000
448,2002-10-17,860.02002,885.349976,860.02002,879.200012,879.200012,1780390000
449,2002-10-18,879.200012,886.679993,866.580017,884.390015,884.390015,1423100000
450,2002-10-21,884.390015,900.690002,873.059998,899.719971,899.719971,1447000000
451,2002-10-22,899.719971,899.719971,882.400024,890.159973,890.159973,1549200000
452,2002-10-23,890.159973,896.140015,873.820007,896.140015,896.140015,1593900000
453,2002-10-24,896.140015,902.940002,879.0,882.5,882.5,1700570000
454,2002-10-25,882.5,897.710022,877.030029,897.650024,897.650024,1340400000
455,2002-10-28,897.650024,907.440002,886.150024,890.22998,890.22998,1382600000
456,2002-10-29,890.22998,890.640015,867.909973,882.150024,882.150024,1529700000
457,2002-10-30,882.150024,895.280029,879.190002,890.710022,890.710022,1422300000
458,2002-10-31,890.710022,898.830017,879.75,885.76001,885.76001,1641300000
459,2002-11-01,885.76001,903.419983,877.710022,900.960022,900.960022,1450400000
460,2002-11-04,900.960022,924.580017,900.960022,908.349976,908.349976,1645900000
461,2002-11-05,908.349976,915.830017,904.909973,915.390015,915.390015,1354100000
462,2002-11-06,915.390015,925.659973,905.0,923.76001,923.76001,1674000000
463,2002-11-07,923.76001,923.76001,898.679993,902.650024,902.650024,1466900000
464,2002-11-08,902.650024,910.109985,891.619995,894.73999,894.73999,1446500000
465,2002-11-11,894.73999,894.73999,874.630005,876.190002,876.190002,1113000000
466,2002-11-12,876.190002,894.299988,876.190002,882.950012,882.950012,1377100000
467,2002-11-13,882.950012,892.51001,872.049988,882.530029,882.530029,1463400000
468,2002-11-14,882.530029,904.27002,882.530029,904.27002,904.27002,1519000000
469,2002-11-15,904.27002,910.210022,895.349976,909.830017,909.830017,1400100000
470,2002-11-18,909.830017,915.909973,899.47998,900.359985,900.359985,1282600000
471,2002-11-19,900.359985,905.450012,893.090027,896.73999,896.73999,1337400000
472,2002-11-20,896.73999,915.01001,894.929993,914.150024,914.150024,1517300000
473,2002-11-21,914.150024,935.130005,914.150024,933.76001,933.76001,2415100000
474,2002-11-22,933.76001,937.280029,928.409973,930.549988,930.549988,1626800000
475,2002-11-25,930.549988,937.150024,923.309998,932.869995,932.869995,1574000000
476,2002-11-26,932.869995,932.869995,912.099976,913.309998,913.309998,1543600000
477,2002-11-27,913.309998,940.409973,913.309998,938.869995,938.869995,1350300000
478,2002-11-29,938.869995,941.820007,935.580017,936.309998,936.309998,643460000
479,2002-12-02,936.309998,954.280029,927.719971,934.530029,934.530029,1612000000
480,2002-12-03,934.530029,934.530029,918.72998,920.75,920.75,1488400000
481,2002-12-04,920.75,925.25,909.51001,917.580017,917.580017,1588900000
482,2002-12-05,917.580017,921.48999,905.900024,906.549988,906.549988,1250200000
483,2002-12-06,906.549988,915.47998,895.960022,912.22998,912.22998,1241100000
484,2002-12-09,912.22998,912.22998,891.969971,892.0,892.0,1320800000
485,2002-12-10,892.0,904.950012,892.0,904.450012,904.450012,1286600000
486,2002-12-11,904.450012,909.940002,896.47998,904.960022,904.960022,1285100000
487,2002-12-12,904.960022,908.369995,897.0,901.580017,901.580017,1255300000
488,2002-12-13,901.580017,901.580017,888.47998,889.47998,889.47998,1330800000
489,2002-12-16,889.47998,910.419983,889.47998,910.400024,910.400024,1271600000
490,2002-12-17,910.400024,911.219971,901.73999,902.98999,902.98999,1251800000
491,2002-12-18,902.98999,902.98999,887.820007,891.119995,891.119995,1446200000
492,2002-12-19,890.02002,899.190002,880.320007,884.25,884.25,1385900000
493,2002-12-20,884.25,897.789978,884.25,895.76001,895.76001,1782730000
494,2002-12-23,895.73999,902.429993,892.26001,897.380005,897.380005,1112100000
495,2002-12-24,897.380005,897.380005,892.289978,892.469971,892.469971,458310000
496,2002-12-26,892.469971,903.890015,887.47998,889.659973,889.659973,721100000
497,2002-12-27,889.659973,890.460022,873.619995,875.400024,875.400024,758400000
498,2002-12-30,875.400024,882.099976,870.22998,879.390015,879.390015,1057800000
499,2002-12-31,879.390015,881.929993,869.450012,879.820007,879.820007,1088500000
500,2003-01-02,879.820007,909.030029,879.820007,909.030029,909.030029,1229200000
501,2003-01-03,909.030029,911.25,903.070007,908.590027,908.590027,1130800000
502,2003-01-06,908.590027,931.77002,908.590027,929.01001,929.01001,1435900000
503,2003-01-07,929.01001,930.809998,919.929993,922.929993,922.929993,1545200000
504,2003-01-08,922.929993,922.929993,908.320007,909.929993,909.929993,1467600000
505,2003-01-09,909.929993,928.309998,909.929993,927.570007,927.570007,1560300000
506,2003-01-10,927.580017,932.890015,917.659973,927.570007,927.570007,1485400000
507,2003-01-13,927.570007,935.049988,922.049988,926.26001,926.26001,1396300000
508,2003-01-14,926.26001,931.659973,921.719971,931.659973,931.659973,1379400000
509,2003-01-15,931.659973,932.590027,916.700012,918.219971,918.219971,1432100000
510,2003-01-16,918.219971,926.030029,911.97998,914.599976,914.599976,1534600000
511,2003-01-17,914.599976,914.599976,899.02002,901.780029,901.780029,1358200000
512,2003-01-21,901.780029,906.0,887.619995,887.619995,887.619995,1335200000
513,2003-01-22,887.619995,889.73999,877.640015,878.359985,878.359985,1560800000
514,2003-01-23,878.359985,890.25,876.890015,887.340027,887.340027,1744550000
515,2003-01-24,887.340027,887.340027,859.710022,861.400024,861.400024,1574800000
516,2003-01-27,861.400024,863.950012,844.25,847.47998,847.47998,1435900000
517,2003-01-28,847.47998,860.76001,847.47998,858.539978,858.539978,1459100000
518,2003-01-29,858.539978,868.719971,845.859985,864.359985,864.359985,1595400000
519,2003-01-30,864.359985,865.47998,843.73999,844.609985,844.609985,1510300000
520,2003-01-31,844.609985,858.330017,840.340027,855.700012,855.700012,1578530000
521,2003-02-03,855.700012,864.640015,855.700012,860.320007,860.320007,1258500000
522,2003-02-04,860.320007,860.320007,840.190002,848.200012,848.200012,1451600000
523,2003-02-05,848.200012,861.630005,842.109985,843.590027,843.590027,1450800000
524,2003-02-06,843.590027,844.22998,833.25,838.150024,838.150024,1430900000
525,2003-02-07,838.150024,845.72998,826.700012,829.690002,829.690002,1276800000
526,2003-02-10,829.690002,837.159973,823.530029,835.969971,835.969971,1238200000
527,2003-02-11,835.969971,843.02002,825.090027,829.200012,829.200012,1307000000
528,2003-02-12,829.200012,832.119995,818.48999,818.679993,818.679993,1260500000
529,2003-02-13,818.679993,821.25,806.289978,817.369995,817.369995,1489300000
530,2003-02-14,817.369995,834.890015,815.030029,834.890015,834.890015,1404600000
531,2003-02-18,834.890015,852.869995,834.890015,851.169983,851.169983,1250800000
532,2003-02-19,851.169983,851.169983,838.789978,845.130005,845.130005,1075600000
533,2003-02-20,845.130005,849.369995,836.559998,837.099976,837.099976,1194100000
534,2003-02-21,837.099976,852.280029,831.47998,848.169983,848.169983,1398200000
535,2003-02-24,848.169983,848.169983,832.159973,832.580017,832.580017,1229200000
536,2003-02-25,832.580017,839.549988,818.539978,838.570007,838.570007,1483700000
537,2003-02-26,838.570007,840.099976,826.679993,827.549988,827.549988,1374400000
538,2003-02-27,827.549988,842.190002,827.549988,837.280029,837.280029,1287800000
539,2003-02-28,837.280029,847.0,837.280029,841.150024,841.150024,1373300000
540,2003-03-03,841.150024,852.340027,832.73999,834.809998,834.809998,1208900000
541,2003-03-04,834.809998,835.429993,821.960022,821.98999,821.98999,1256600000
542,2003-03-05,821.98999,829.869995,819.0,829.849976,829.849976,1332700000
543,2003-03-06,829.849976,829.849976,819.849976,822.099976,822.099976,1299200000
544,2003-03-07,822.099976,829.549988,811.22998,828.890015,828.890015,1368500000
545,2003-03-10,828.890015,828.890015,806.570007,807.47998,807.47998,1255000000
546,2003-03-11,807.47998,814.25,800.299988,800.72998,800.72998,1427700000
547,2003-03-12,800.72998,804.190002,788.900024,804.190002,804.190002,1620000000
548,2003-03-13,804.190002,832.02002,804.190002,831.900024,831.900024,1816300000
549,2003-03-14,831.890015,841.390015,828.26001,833.27002,833.27002,1541900000
550,2003-03-17,833.27002,862.789978,827.169983,862.789978,862.789978,1700420000
551,2003-03-18,862.789978,866.940002,857.359985,866.450012,866.450012,1555100000
552,2003-03-19,866.450012,874.98999,861.210022,874.02002,874.02002,1473400000
553,2003-03-20,874.02002,879.599976,859.01001,875.669983,875.669983,1439100000
554,2003-03-21,875.840027,895.900024,875.840027,895.789978,895.789978,1883710000
555,2003-03-24,895.789978,895.789978,862.02002,864.22998,864.22998,1293000000
556,2003-03-25,864.22998,879.869995,862.590027,874.73999,874.73999,1333400000
557,2003-03-26,874.73999,875.799988,866.469971,869.950012,869.950012,1319700000
558,2003-03-27,869.950012,874.150024,858.090027,868.52002,868.52002,1232900000
559,2003-03-28,868.52002,869.880005,860.830017,863.5,863.5,1227000000
560,2003-03-31,863.5,863.5,843.679993,848.179993,848.179993,1495500000
561,2003-04-01,848.179993,861.280029,847.849976,858.47998,858.47998,1461600000
562,2003-04-02,858.47998,884.570007,858.47998,880.900024,880.900024,1589800000
563,2003-04-03,880.900024,885.890015,876.119995,876.450012,876.450012,1339500000
564,2003-04-04,876.450012,882.72998,874.22998,878.849976,878.849976,1241200000
565,2003-04-07,878.849976,904.890015,878.849976,879.929993,879.929993,1494000000
566,2003-04-08,879.929993,883.109985,874.679993,878.289978,878.289978,1235400000
567,2003-04-09,878.289978,887.349976,865.719971,865.98999,865.98999,1293700000
568,2003-04-10,865.98999,871.780029,862.76001,871.580017,871.580017,1275300000
569,2003-04-11,871.580017,883.340027,865.919983,868.299988,868.299988,1141600000
570,2003-04-14,868.299988,885.26001,868.299988,885.22998,885.22998,1131000000
571,2003-04-15,885.22998,891.27002,881.849976,890.809998,890.809998,1460200000
572,2003-04-16,890.809998,896.77002,877.929993,879.909973,879.909973,1587600000
573,2003-04-17,879.909973,893.830017,879.200012,893.580017,893.580017,1430600000
574,2003-04-21,893.580017,898.01001,888.169983,892.01001,892.01001,1118700000
575,2003-04-22,892.01001,911.73999,886.700012,911.369995,911.369995,1631200000
576,2003-04-23,911.369995,919.73999,909.890015,919.02002,919.02002,1667200000
577,2003-04-24,919.02002,919.02002,906.690002,911.429993,911.429993,1648100000
578,2003-04-25,911.429993,911.429993,897.52002,898.809998,898.809998,1335800000
579,2003-04-28,898.809998,918.150024,898.809998,914.840027,914.840027,1273000000
580,2003-04-29,914.840027,924.23999,911.099976,917.840027,917.840027,1525600000
581,2003-04-30,917.840027,922.01001,911.700012,916.919983,916.919983,1788510000
582,2003-05-01,916.919983,919.679993,902.830017,916.299988,916.299988,1397500000
583,2003-05-02,916.299988,930.559998,912.349976,930.080017,930.080017,1554300000
584,2003-05-05,930.080017,933.880005,924.549988,926.549988,926.549988,1446300000
585,2003-05-06,926.549988,939.609985,926.380005,934.390015,934.390015,1649600000
586,2003-05-07,934.390015,937.219971,926.409973,929.619995,929.619995,1531900000
587,2003-05-08,929.619995,929.619995,919.719971,920.27002,920.27002,1379600000
588,2003-05-09,920.27002,933.77002,920.27002,933.409973,933.409973,1326100000
589,2003-05-12,933.409973,946.840027,929.299988,945.109985,945.109985,1378800000
590,2003-05-13,945.109985,947.51001,938.909973,942.299988,942.299988,1418100000
591,2003-05-14,942.299988,947.289978,935.23999,939.280029,939.280029,1401800000
592,2003-05-15,939.280029,948.22998,938.789978,946.669983,946.669983,1508700000
593,2003-05-16,946.669983,948.650024,938.599976,944.299988,944.299988,1505500000
594,2003-05-19,944.299988,944.299988,920.22998,920.77002,920.77002,1375700000
595,2003-05-20,920.77002,925.340027,912.049988,919.72998,919.72998,1505300000
596,2003-05-21,919.72998,923.849976,914.909973,923.419983,923.419983,1457800000
597,2003-05-22,923.419983,935.299988,922.539978,931.869995,931.869995,1448500000
598,2003-05-23,931.869995,935.200012,927.419983,933.219971,933.219971,1201000000
599,2003-05-27,933.219971,952.76001,927.330017,951.47998,951.47998,1532000000
600,2003-05-28,951.47998,959.390015,950.119995,953.219971,953.219971,1559000000
601,2003-05-29,953.219971,962.080017,946.22998,949.640015,949.640015,1685800000
602,2003-05-30,949.640015,965.380005,949.640015,963.590027,963.590027,1688800000
603,2003-06-02,963.590027,979.109985,963.590027,967.0,967.0,1662500000
604,2003-06-03,967.0,973.02002,964.469971,971.559998,971.559998,1450200000
605,2003-06-04,971.559998,987.849976,970.719971,986.23999,986.23999,1618700000
606,2003-06-05,986.23999,990.140015,978.130005,990.140015,990.140015,1693100000
607,2003-06-06,990.140015,1007.690002,986.01001,987.76001,987.76001,1837200000
608,2003-06-09,987.76001,987.76001,972.590027,975.929993,975.929993,1307000000
609,2003-06-10,975.929993,984.840027,975.929993,984.840027,984.840027,1275400000
610,2003-06-11,984.840027,997.47998,981.609985,997.47998,997.47998,1520000000
611,2003-06-12,997.47998,1002.73999,991.27002,998.51001,998.51001,1553100000
612,2003-06-13,998.51001,1000.919983,984.27002,988.609985,988.609985,1271600000
613,2003-06-16,988.609985,1010.859985,988.609985,1010.73999,1010.73999,1345900000
614,2003-06-17,1010.73999,1015.330017,1007.039978,1011.659973,1011.659973,1479700000
615,2003-06-18,1011.659973,1015.119995,1004.609985,1010.090027,1010.090027,1488900000
616,2003-06-19,1010.090027,1011.219971,993.080017,994.700012,994.700012,1530100000
617,2003-06-20,994.700012,1002.090027,993.359985,995.690002,995.690002,1698000000
618,2003-06-23,995.690002,995.690002,977.400024,981.640015,981.640015,1398100000
619,2003-06-24,981.640015,987.840027,979.080017,983.450012,983.450012,1388300000
620,2003-06-25,983.450012,991.640015,974.859985,975.320007,975.320007,1459200000
621,2003-06-26,975.320007,986.530029,973.799988,985.820007,985.820007,1387400000
622,2003-06-27,985.820007,988.880005,974.289978,976.219971,976.219971,1267800000
623,2003-06-30,976.219971,983.609985,973.599976,974.5,974.5,1587200000
624,2003-07-01,974.5,983.26001,962.099976,982.320007,982.320007,1460200000
625,2003-07-02,982.320007,993.780029,982.320007,993.75,993.75,1519300000
626,2003-07-03,993.75,995.0,983.340027,985.700012,985.700012,775900000
627,2003-07-07,985.700012,1005.559998,985.700012,1004.419983,1004.419983,1429100000
628,2003-07-08,1004.419983,1008.919983,998.72998,1007.840027,1007.840027,1565700000
629,2003-07-09,1007.840027,1010.429993,998.169983,1002.210022,1002.210022,1618000000
630,2003-07-10,1002.210022,1002.210022,983.630005,988.700012,988.700012,1465700000
631,2003-07-11,988.700012,1000.859985,988.700012,998.140015,998.140015,1212700000
632,2003-07-14,998.140015,1015.409973,998.140015,1003.859985,1003.859985,1448900000
633,2003-07-15,1003.859985,1009.609985,996.669983,1000.419983,1000.419983,1518600000
634,2003-07-16,1000.419983,1003.469971,989.299988,994.090027,994.090027,1662000000
635,2003-07-17,994.0,994.0,978.599976,981.72998,981.72998,1661400000
636,2003-07-18,981.72998,994.25,981.710022,993.320007,993.320007,1365200000
637,2003-07-21,993.320007,993.320007,975.630005,978.799988,978.799988,1254200000
638,2003-07-22,978.799988,990.289978,976.080017,988.109985,988.109985,1439700000
639,2003-07-23,988.109985,989.859985,979.789978,988.609985,988.609985,1362700000
640,2003-07-24,988.609985,998.890015,981.070007,981.599976,981.599976,1559000000
641,2003-07-25,981.599976,998.710022,977.48999,998.679993,998.679993,1397500000
642,2003-07-28,998.679993,1000.679993,993.590027,996.52002,996.52002,1328600000
643,2003-07-29,996.52002,998.640015,984.150024,989.280029,989.280029,1508900000
644,2003-07-30,989.280029,992.619995,985.960022,987.48999,987.48999,1391900000
645,2003-07-31,987.48999,1004.590027,987.48999,990.309998,990.309998,1608000000
646,2003-08-01,990.309998,990.309998,978.859985,980.150024,980.150024,1390600000
647,2003-08-04,980.150024,985.75,966.789978,982.820007,982.820007,1318700000
648,2003-08-05,982.820007,982.820007,964.969971,965.460022,965.460022,1351700000
649,2003-08-06,965.460022,975.73999,960.840027,967.080017,967.080017,1491000000
650,2003-08-07,967.080017,974.890015,963.820007,974.119995,974.119995,1389300000
651,2003-08-08,974.119995,980.570007,973.830017,977.590027,977.590027,1086600000
652,2003-08-11,977.590027,985.460022,974.210022,980.590027,980.590027,1022200000
653,2003-08-12,980.590027,990.409973,979.900024,990.349976,990.349976,1132300000
654,2003-08-13,990.349976,992.5,980.849976,984.030029,984.030029,1208800000
655,2003-08-14,984.030029,991.909973,980.359985,990.51001,990.51001,1186800000
656,2003-08-15,990.51001,992.390015,987.099976,990.669983,990.669983,636370000
657,2003-08-18,990.669983,1000.349976,990.669983,999.73999,999.73999,1127600000
658,2003-08-19,999.73999,1003.299988,995.299988,1002.349976,1002.349976,1300600000
659,2003-08-20,1002.349976,1003.539978,996.619995,1000.299988,1000.299988,1210800000
660,2003-08-21,1000.299988,1009.530029,999.330017,1003.27002,1003.27002,1407100000
661,2003-08-22,1003.27002,1011.01001,992.619995,993.059998,993.059998,1308900000
662,2003-08-25,993.059998,993.710022,987.909973,993.710022,993.710022,971700000
663,2003-08-26,993.710022,997.929993,983.570007,996.72998,996.72998,1178700000
664,2003-08-27,996.72998,998.049988,993.330017,996.789978,996.789978,1051400000
665,2003-08-28,996.789978,1004.119995,991.419983,1002.840027,1002.840027,1165200000
666,2003-08-29,1002.840027,1008.849976,999.52002,1008.01001,1008.01001,945100000
667,2003-09-02,1008.01001,1022.590027,1005.72998,1021.98999,1021.98999,1470500000
668,2003-09-03,1021.98999,1029.339966,1021.98999,1026.27002,1026.27002,1675600000
669,2003-09-04,1026.27002,1029.170044,1022.190002,1027.969971,1027.969971,1453900000
